Trial,Preamble,Stimulus,True_Category,Item,Rank,Category
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, dove is ",absent,present,dove,7,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, lark is ",absent,absent,lark,8,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, swallow is ",absent,absent,swallow,9,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, parakeet is ",absent,absent,parakeet,10,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, oriole is ",absent,absent,oriole,11,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, mockingbird is ",absent,present,mockingbird,12,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, redbird is ",absent,present,redbird,13,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, wren is ",absent,present,wren,14,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, finch is ",absent,absent,finch,15,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, starling is ",absent,present,starling,16,birds
1,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: seagull, wren, crane, thrush, dove, goose, catbird, ostrich, starling, raven, robin, vulture, hawk, peacock, redbird, mockingbird, flamingo, eagle, swan, bluejay, owl, cardinal, duck, magpie, bat, titmouse, parrot. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, cardinal is ",absent,present,cardinal,17,birds
